Stop ID Number,Stop Abbreviation,StopName,Shelter,Bench,Route Number,Route Name,Longitude,Latitude,Mapped Location
2639,PREAMESM,PREMIER DR & AMERICAN RD SB,0,0,10,CHARLOTTE,-86.873597,36.145822,"(36.145822, -86.873597)"
593,CXIAMERI,AMERICAN STATION INBOUND,0,1,10,CHARLOTTE,-86.871962,36.144947,"(36.144947, -86.871962)"
623,CHAWESEN,CHARLOTTE PIKE & WESTBORO DR EB,0,0,10,CHARLOTTE,-86.870864,36.145886,"(36.145886, -86.870864)"
598,CHABALEF,CHARLOTTE AVE & BALMY AVE EB,0,0,10,CHARLOTTE,-86.867101,36.148247,"(36.148247, -86.867101)"
2122,CHALELEM,CHARLOTTE PIKE & LELLYETT ST EB,0,0,10,CHARLOTTE,-86.86344,36.148955,"(36.148955, -86.863440)"
619,CHAOCEEN,CHARLOTTE PIKE & OCEOLA AVE EB,0,0,10,CHARLOTTE,-86.860596,36.149437,"(36.149437, -86.860596)"
614,CHA54AEN,CHARLOTTE AVE & 54TH AVE N EB,0,0,10,CHARLOTTE,-86.853651,36.15114,"(36.151140, -86.853651)"
582,CXI53AVE,53RD AVE STATION INBOUND,1,0,10,CHARLOTTE,-86.850579,36.151865,"(36.151865, -86.850579)"
580,CHA51AEN,CHARLOTTE AVE & 51ST AVE N EB,0,1,10,CHARLOTTE,-86.848976,36.151853,"(36.151853, -86.848976)"
576,CHA49AEN,CHARLOTTE AVE & 49TH AVE N EB,0,1,10,CHARLOTTE,-86.846093,36.152019,"(36.152019, -86.846093)"
572,CXIRICHL,46TH AVE/RICHLAND PARK STATION INBOUND,1,0,10,CHARLOTTE,-86.842746,36.152077,"(36.152077, -86.842746)"
568,CXISYLPA,42ND AVE/SYLVAN PARK STATION INBOUND,1,0,10,CHARLOTTE,-86.837289,36.152293,"(36.152293, -86.837289)"
566,CHA40AEN,CHARLOTTE AVE & 40TH AVE N EB,0,0,10,CHARLOTTE,-86.833939,36.152395,"(36.152395, -86.833939)"
564,CHA39AEF,CHARLOTTE AVE & 39TH AVE N EB,0,0,10,CHARLOTTE,-86.832264,36.152461,"(36.152461, -86.832264)"
560,CXISYLHE,37TH AVE/SYLVAN HEIGHTS STATION INBOUND,0,0,10,CHARLOTTE,-86.828305,36.152679,"(36.152679, -86.828305)"
558,CHA35AEM,CHARLOTTE AVE & 35TH AVE EB,0,0,10,CHARLOTTE,-86.824891,36.152735,"(36.152735, -86.824891)"
555,CHA31AEM,CHARLOTTE AVE & 31ST AVE N EB,0,0,10,CHARLOTTE,-86.821371,36.153181,"(36.153181, -86.821371)"
553,CXI2831,28TH/31ST AVE CONNECTOR STATION INBOUND,1,0,10,CHARLOTTE,-86.818414,36.15387,"(36.153870, -86.818414)"
551,CHA26AEN,CHARLOTTE AVE & 26TH AVE N EB,0,1,10,CHARLOTTE,-86.815677,36.15446,"(36.154460, -86.815677)"
547,CHA25AEF,CHARLOTTE AVE & 25TH AVE N EB,0,1,10,CHARLOTTE,-86.81147,36.155295,"(36.155295, -86.811470)"
545,CHA22AEN,CHARLOTTE AVE & 22ND AVE N EB,0,1,10,CHARLOTTE,-86.807387,36.156195,"(36.156195, -86.807387)"
151,22APATSN,22ND AVE N & PATTERSON ST SB,1,0,10,CHARLOTTE,-86.805493,36.154016,"(36.154016, -86.805493)"
1912,STA21ASF,STATE ST & 21ST AVE N SB,0,0,10,CHARLOTTE,-86.803472,36.153213,"(36.153213, -86.803472)"
4079,21ACHUSN,21ST AVE N & CHURCH ST SB,0,1,10,CHARLOTTE,-86.802868,36.152623,"(36.152623, -86.802868)"
662,CHU20AEN,CHURCH ST & 20TH AVE N EB,1,1,10,CHARLOTTE,-86.800917,36.153302,"(36.153302, -86.800917)"
660,CHU19AEN,CHURCH ST & 19TH AVE N EB,0,1,10,CHARLOTTE,-86.799123,36.154177,"(36.154177, -86.799123)"
2648,UNI7AEN,UNION ST & 7TH AVE N EB,0,0,10,CHARLOTTE,-86.783903,36.163277,"(36.163277, -86.783903)"
2649,6AVDEANN,6TH AVE N & DEADERICK ST NB,1,0,10,CHARLOTTE,-86.782714,36.164724,"(36.164724, -86.782714)"
2650,6AVCHANN,6TH AVE N & CHARLOTTE AVE NB,0,1,10,CHARLOTTE,-86.783095,36.165268,"(36.165268, -86.783095)"
2510,ARTS,ARTS MAGNET SCHOOL,1,0,12,NOLENSVILLE ROAD,-86.74023,36.132222,"(36.132222, -86.740230)"
218,4AVCHUSN,4TH AVE N & CHURCH ST SB,0,1,12,NOLENSVILLE ROAD,-86.779079,36.163796,"(36.163796, -86.779079)"
3457,4AVBROSN,4TH AVE N & BROADWAY AVE SB,0,1,12,NOLENSVILLE ROAD,-86.777296,36.161063,"(36.161063, -86.777296)"
209,4AVBROSM,4TH AVE S & BROADWAY AVE SB,0,1,12,NOLENSVILLE ROAD,-86.776567,36.16008,"(36.160080, -86.776567)"
3857,DEM6AWN,DEMONBREUN ST & 6TH AVE S,0,1,12,NOLENSVILLE ROAD,-86.77853,36.157946,"(36.157946, -86.778530)"
214,NXOPBODY,PEABODY STATION OUTBOUND,1,0,12,NOLENSVILLE ROAD,-86.774063,36.156137,"(36.156137, -86.774063)"
2687,NXOOAKST,OAK STATION OUTBOUND,0,0,12,NOLENSVILLE ROAD,-86.769085,36.148469,"(36.148469, -86.769085)"
217,NXOCHSNT,CHESTNUT STATION OUTBOUND,0,1,12,NOLENSVILLE ROAD,-86.767122,36.145515,"(36.145515, -86.767122)"
2690,NXORAINS,RAINS STATION OUTBOUND,0,0,12,NOLENSVILLE ROAD,-86.763796,36.140497,"(36.140497, -86.763796)"
1633,NXOFRGND,FAIRGROUNDS STATION OUTBOUND,0,1,12,NOLENSVILLE ROAD,-86.759818,36.135034,"(36.135034, -86.759818)"
1670,NXOWDCST,WOODYCREST STATION OUTBOUND,0,0,12,NOLENSVILLE ROAD,-86.75612,36.130976,"(36.130976, -86.756120)"
1636,NXOGLNRS,GLENROSE STATION OUTBOUND,0,0,12,NOLENSVILLE ROAD,-86.752845,36.126078,"(36.126078, -86.752845)"
1629,NXOPCHTR,PEACHTREE STATION OUTBOUND,0,1,12,NOLENSVILLE ROAD,-86.749685,36.119677,"(36.119677, -86.749685)"
4280,NXOJOYNR,JOYNER STATION OUTBOUND,0,0,12,NOLENSVILLE ROAD,-86.74822,36.116599,"(36.116599, -86.748220)"
1656,NXOTHMPN,THOMPSON STATION OUTBOUND,0,1,12,NOLENSVILLE ROAD,-86.745821,36.111844,"(36.111844, -86.745821)"
2697,NXOMORTN,MORTON STATION OUTBOUND,0,0,12,NOLENSVILLE ROAD,-86.743024,36.106507,"(36.106507, -86.743024)"
1628,NXOANTCH,ANTIOCH STATION OUTBOUND,0,1,12,NOLENSVILLE ROAD,-86.740595,36.101755,"(36.101755, -86.740595)"
2700,NXOVERTS,VERITAS STATION OUTBOUND,0,0,12,NOLENSVILLE ROAD,-86.738613,36.09787,"(36.097870, -86.738613)"
1626,NXOMCNLY,MCNALLY STATION OUTBOUND,0,0,12,NOLENSVILLE ROAD,-86.736589,36.093821,"(36.093821, -86.736589)"
1674,NXONVZOO,NASHVILLE ZOO STATION OUTBOUND,0,0,12,NOLENSVILLE ROAD,-86.733396,36.089633,"(36.089633, -86.733396)"
1608,NOLELYSN,ELYSIAN FIELDS STATION OUTBOUND,0,0,12,NOLENSVILLE ROAD,-86.729653,36.086226,"(36.086226, -86.729653)"
1603,NOLEDMSF,NOLENSVILLE PIKE & EDMONSON PIKE SB,0,0,12,NOLENSVILLE ROAD,-86.725452,36.076234,"(36.076234, -86.725452)"
1666,NOLFLOSN,NOLENSVILLE PIKE & FLORA MAXWELL RD,0,1,12,NOLENSVILLE ROAD,-86.725073,36.075055,"(36.075055, -86.725073)"
2511,NOLCOTSN,NOLENSVILLE PIKE & COTTON LN SB,0,0,12,NOLENSVILLE ROAD,-86.72347,36.071087,"(36.071087, -86.723470)"
1617,NOLHAYSN,NOLENSVILLE PIKE & HAYWOOD LN SB,0,1,12,NOLENSVILLE ROAD,-86.719328,36.068213,"(36.068213, -86.719328)"
1639,NOLNORSN,NOLENSVILLE PIKE & NORTHCREST DR SB,0,0,12,NOLENSVILLE ROAD,-86.718231,36.066936,"(36.066936, -86.718231)"
1640,NOLNORSM,NOLENSVILLE PIKE & NORTHCREST DR SB,0,0,12,NOLENSVILLE ROAD,-86.71749,36.065119,"(36.065119, -86.717490)"
1624,NOLMCMSN,NOLENSVILLE PIKE & MCMURRAY DR SB,0,0,12,NOLENSVILLE ROAD,-86.716904,36.061867,"(36.061867, -86.716904)"
1659,NOLTUSSN,NOLENSVILLE PIKE & TUSCULUM RD SB,0,0,12,NOLENSVILLE ROAD,-86.716445,36.059105,"(36.059105, -86.716445)"
1660,NOLAPRSN,NOLENSVILLE PIKE & APRIL LN SB,0,0,12,NOLENSVILLE ROAD,-86.715836,36.056063,"(36.056063, -86.715836)"
2703,NOLBRESN,NOLENSVILLE  PK & BREWER DR,0,0,12,NOLENSVILLE ROAD,-86.715196,36.053735,"(36.053735, -86.715196)"
1641,NOLOCASN,NOLENSVILLE PIKE & OCALA DR SB,0,0,12,NOLENSVILLE ROAD,-86.71458,36.05165,"(36.051650, -86.714580)"
1618,NOLHICSN,NOLENSVILLE PIKE & HICKORY VIEW DR,0,1,12,NOLENSVILLE ROAD,-86.713854,36.048934,"(36.048934, -86.713854)"
1644,NOLOLDSN,NOLENSVILLE PIKE & OLD HICKORY BLVD,0,1,12,NOLENSVILLE ROAD,-86.713477,36.045539,"(36.045539, -86.713477)"
1984,WALSOUEN,WALLACE RD & SOUTHERN HILLS EB,0,0,12,NOLENSVILLE ROAD,-86.724418,36.077608,"(36.077608, -86.724418)"
1985,WALBROEM,WALLACE RD & BROOKRIDGE TL EB,0,0,12,NOLENSVILLE ROAD,-86.720713,36.079052,"(36.079052, -86.720713)"
1986,WALTUREN,WALLACE RD & TURLEY DR EB,0,0,12,NOLENSVILLE ROAD,-86.70844,36.079049,"(36.079049, -86.708440)"
1983,WALLINNN,WALLACE RD & LINBAR DR NB,0,1,12,NOLENSVILLE ROAD,-86.702265,36.081356,"(36.081356, -86.702265)"
2733,WALLINWF,WALLACE RD & LINBAR DR WB,0,0,12,NOLENSVILLE ROAD,-86.702372,36.081379,"(36.081379, -86.702372)"
2734,LINWALEN,LINBAR DR & WALLACE RD,0,0,12,NOLENSVILLE ROAD,-86.704236,36.083369,"(36.083369, -86.704236)"
1090,HARTAMWF,HARDING PL & TAMPA DR WB,0,0,12,NOLENSVILLE ROAD,-86.711049,36.08259,"(36.082590, -86.711049)"
1069,HARTANWF,HARDING PL & TANGLEWOOD CT WB,0,0,12,NOLENSVILLE ROAD,-86.714151,36.081633,"(36.081633, -86.714151)"
1070,HARJONWN,HARDING PIKE & JONQUIL DR WB,0,0,12,NOLENSVILLE ROAD,-86.717779,36.080494,"(36.080494, -86.717779)"
1067,HARHARWN,HARDING PL & HARDING MALL WB,0,0,12,NOLENSVILLE ROAD,-86.722875,36.080556,"(36.080556, -86.722875)"
1080,HARNOLWF,HARDING PL & NOLENSVILLE PIKE WB,0,0,12,NOLENSVILLE ROAD,-86.728008,36.079149,"(36.079149, -86.728008)"
1081,HARNOLWM,HARDING PL & NOLENSVILLE PK WB,0,0,12,NOLENSVILLE ROAD,-86.730407,36.078315,"(36.078315, -86.730407)"
1085,HAROVEWN,HARDING PL & OVERCREST DR WB,0,0,12,NOLENSVILLE ROAD,-86.734043,36.077232,"(36.077232, -86.734043)"
1088,HARSHAWF,HARDING PL & SHADESCEST DR WB,0,0,12,NOLENSVILLE ROAD,-86.737478,36.077233,"(36.077233, -86.737478)"
1063,HARDANWN,HARDING PL & DANBY DR WB,0,0,12,NOLENSVILLE ROAD,-86.745025,36.07863,"(36.078630, -86.745025)"
1096,HARWAUWN,HARDING PL & WAUFORD DR WB,0,0,12,NOLENSVILLE ROAD,-86.751565,36.080962,"(36.080962, -86.751565)"
1984,WALSOUEN,WALLACE RD & SOUTHERN HILLS EB,0,0,12,NOLENSVILLE ROAD,-86.724418,36.077608,"(36.077608, -86.724418)"
1985,WALBROEM,WALLACE RD & BROOKRIDGE TL EB,0,0,12,NOLENSVILLE ROAD,-86.720713,36.079052,"(36.079052, -86.720713)"
1986,WALTUREN,WALLACE RD & TURLEY DR EB,0,0,12,NOLENSVILLE ROAD,-86.70844,36.079049,"(36.079049, -86.708440)"
1983,WALLINNN,WALLACE RD & LINBAR DR NB,0,1,12,NOLENSVILLE ROAD,-86.702265,36.081356,"(36.081356, -86.702265)"
2733,WALLINWF,WALLACE RD & LINBAR DR WB,0,0,12,NOLENSVILLE ROAD,-86.702372,36.081379,"(36.081379, -86.702372)"
2734,LINWALEN,LINBAR DR & WALLACE RD,0,0,12,NOLENSVILLE ROAD,-86.704236,36.083369,"(36.083369, -86.704236)"
4281,LINWALWM,LINBAR DR & WALLACE RD WB,0,0,12,NOLENSVILLE ROAD,-86.703888,36.083454,"(36.083454, -86.703888)"
1090,HARTAMWF,HARDING PL & TAMPA DR WB,0,0,12,NOLENSVILLE ROAD,-86.711049,36.08259,"(36.082590, -86.711049)"
1069,HARTANWF,HARDING PL & TANGLEWOOD CT WB,0,0,12,NOLENSVILLE ROAD,-86.714151,36.081633,"(36.081633, -86.714151)"
1070,HARJONWN,HARDING PIKE & JONQUIL DR WB,0,0,12,NOLENSVILLE ROAD,-86.717779,36.080494,"(36.080494, -86.717779)"
1095,HARWAUEN,HARDING PL & WAUFORD DR EB,0,0,12,NOLENSVILLE ROAD,-86.751777,36.080914,"(36.080914, -86.751777)"
4283,HARWAUEM,HARDING PL & WAUFORD DR EB,0,0,12,NOLENSVILLE ROAD,-86.748462,36.079693,"(36.079693, -86.748462)"
1065,HARDANEN,HARDING PL & DANBY DR EB,0,0,12,NOLENSVILLE ROAD,-86.745448,36.078612,"(36.078612, -86.745448)"
1087,HARSHAEN,HARDING PL & SHADECREST DR EB,0,0,12,NOLENSVILLE ROAD,-86.73681,36.076992,"(36.076992, -86.736810)"
1084,HAROVEEN,HARDING PL & OVERCREST DR EB,0,0,12,NOLENSVILLE ROAD,-86.734152,36.077048,"(36.077048, -86.734152)"
1077,HARMILEF,HARDING PIKE & MILNER DR EB,0,0,12,NOLENSVILLE ROAD,-86.731238,36.077845,"(36.077845, -86.731238)"
1082,HARMILEM,HARDING PIKE & MILNER DR EB,0,0,12,NOLENSVILLE ROAD,-86.730132,36.078213,"(36.078213, -86.730132)"
1644,NOLOLDSN,NOLENSVILLE PIKE & OLD HICKORY BLVD,0,1,12,NOLENSVILLE ROAD,-86.713477,36.045539,"(36.045539, -86.713477)"
1716,OLDHICEN,OLD HICKORY BLVD & HICKORY PLAZA DR EB,0,1,12,NOLENSVILLE ROAD,-86.716856,36.045341,"(36.045341, -86.716856)"
1718,HICHVINN,HICKORY PZ & HICKORYVIEW DR,0,0,12,NOLENSVILLE ROAD,-86.716298,36.048729,"(36.048729, -86.716298)"
1134,HICOCANN,HICKORY PLAZA DR & OCALA DR NB,0,0,12,NOLENSVILLE ROAD,-86.716016,36.050729,"(36.050729, -86.716016)"
1600,NOLBRENN,NOLENSVILLE PIKE & BREWER DR NB,0,0,12,NOLENSVILLE ROAD,-86.714826,36.053541,"(36.053541, -86.714826)"
1598,NOLAPRNN,NOLENSVILLE PIKE & APRIL LN NB,0,1,12,NOLENSVILLE ROAD,-86.715507,36.055908,"(36.055908, -86.715507)"
1658,NOLTUSNN,NOLENSVILLE PIKE & TUSCULUM RD NB,0,1,12,NOLENSVILLE ROAD,-86.716075,36.058921,"(36.058921, -86.716075)"
4291,NOLMCMNN,NOLENSVILLE PIKE & MCMURRAY DR NB,0,0,12,NOLENSVILLE ROAD,-86.716444,36.06107,"(36.061070, -86.716444)"
1610,NOLFAINM,NOLENSVILLE PIKE & FAIRLANE DR NB,0,0,12,NOLENSVILLE ROAD,-86.717023,36.064303,"(36.064303, -86.717023)"
1637,NOLNORNN,NOLENSVILLE PIKE & NORTHCREST DR NB,0,0,12,NOLENSVILLE ROAD,-86.717745,36.066627,"(36.066627, -86.717745)"
1616,NOLHAYNN,NOLENSVILLE PK & HAYWOOD LN,0,0,12,NOLENSVILLE ROAD,-86.718613,36.067891,"(36.067891, -86.718613)"
1653,NOLTAYWN,NOLENSVILLE PIKE & TAYLOR RD WB,0,0,12,NOLENSVILLE ROAD,-86.720726,36.069631,"(36.069631, -86.720726)"
1611,NOLFLONN,NOLENSVILLE PIKE & FLORA MAXWELL RD,0,1,12,NOLENSVILLE ROAD,-86.724751,36.074956,"(36.074956, -86.724751)"
1663,NOLWALNN,NOLENSVILLE PIKE & WALLACE RD NB,0,0,12,NOLENSVILLE ROAD,-86.725383,36.076974,"(36.076974, -86.725383)"
2670,TROTIMNN,TROUSDALE DR & TIMBER HILL DR NB,0,0,12,NOLENSVILLE ROAD,-86.757211,36.08358,"(36.083580, -86.757211)"
1984,WALSOUEN,WALLACE RD & SOUTHERN HILLS EB,0,0,12,NOLENSVILLE ROAD,-86.724418,36.077608,"(36.077608, -86.724418)"
1985,WALBROEM,WALLACE RD & BROOKRIDGE TL EB,0,0,12,NOLENSVILLE ROAD,-86.720713,36.079052,"(36.079052, -86.720713)"
1605,NOLELYNN,ELYSIAN FIELDS STATION INBOUND,0,1,12,NOLENSVILLE ROAD,-86.729263,36.086124,"(36.086124, -86.729263)"
1673,NXINVZOO,NASHVILLE ZOO STATION INBOUND,0,1,12,NOLENSVILLE ROAD,-86.733239,36.08976,"(36.089760, -86.733239)"
1631,NXIMCNLY,MCNALLY STATION INBOUND,1,0,12,NOLENSVILLE ROAD,-86.736328,36.093831,"(36.093831, -86.736328)"
1661,NXIVERTS,VERITAS STATION INBOUND,0,1,12,NOLENSVILLE ROAD,-86.738427,36.097948,"(36.097948, -86.738427)"
1597,NXIANTCH,ANTIOCH STATION INBOUND,0,1,12,NOLENSVILLE ROAD,-86.740727,36.102326,"(36.102326, -86.740727)"
2712,NXIMORTN,MORTON STATION INBOUND,0,0,12,NOLENSVILLE ROAD,-86.742755,36.10623,"(36.106230, -86.742755)"
2714,NXIJOYNR,JOYNER STATION INBOUND,0,0,12,NOLENSVILLE ROAD,-86.747686,36.116022,"(36.116022, -86.747686)"
1648,NXIPCHTR,PEACHTREE STATION INBOUND,0,1,12,NOLENSVILLE ROAD,-86.749889,36.120439,"(36.120439, -86.749889)"
1612,NXIGLNRS,GLENROSE STATION INBOUND,0,1,12,NOLENSVILLE ROAD,-86.752361,36.12568,"(36.125680, -86.752361)"
4289,NOLWOONF,WOODYCREST STATION INBOUND,0,0,12,NOLENSVILLE ROAD,-86.756197,36.131406,"(36.131406, -86.756197)"
1665,NXIFRGND,FAIRGROUNDS STATION INBOUND,0,1,12,NOLENSVILLE ROAD,-86.759706,36.135363,"(36.135363, -86.759706)"
176,NXICHSNT,CHESTNUT STATION INBOUND,0,1,12,NOLENSVILLE ROAD,-86.764524,36.145542,"(36.145542, -86.764524)"
4290,NXILAFYT,LAFAYETTE STATION INBOUND,0,1,12,NOLENSVILLE ROAD,-86.76764,36.150359,"(36.150359, -86.767640)"
2719,LAF2ANNN,LAFAYETTE ST & 2ND AVE S SB,0,0,12,NOLENSVILLE ROAD,-86.768011,36.150659,"(36.150659, -86.768011)"
174,MXIFULTN,FULTON STATION INBOUND,0,0,12,NOLENSVILLE ROAD,-86.769479,36.153204,"(36.153204, -86.769479)"
183,2AVLEANN,2ND AVE S & LEA AVE NB,0,0,12,NOLENSVILLE ROAD,-86.770937,36.155446,"(36.155446, -86.770937)"
185,NXIPBODY,PEABODY STATION INBOUND,0,1,12,NOLENSVILLE ROAD,-86.771599,36.156464,"(36.156464, -86.771599)"
2721,2AVBRONN,2ND AVE N & BROADWAY AVE NB,0,0,12,NOLENSVILLE ROAD,-86.775075,36.161821,"(36.161821, -86.775075)"
2722,2AVCOMNN,2ND AVE N & COMMERCE ST NB,0,0,12,NOLENSVILLE ROAD,-86.775995,36.163214,"(36.163214, -86.775995)"
2723,2AVCHUNN,2ND AVE N & CHURCH ST NB,0,0,12,NOLENSVILLE ROAD,-86.776836,36.164545,"(36.164545, -86.776836)"
736,DEM6AEN,DEMONBREUN ST & 6TH AVE EB,0,0,12,NOLENSVILLE ROAD,-86.778603,36.157738,"(36.157738, -86.778603)"
2610,5ABRONN,5TH AVE S & BROADWAY AVE NB,0,0,12,NOLENSVILLE ROAD,-86.778373,36.160429,"(36.160429, -86.778373)"
228,5ACOMNN,5TH AVE N & COMMERCE ST NB,0,0,12,NOLENSVILLE ROAD,-86.779169,36.161732,"(36.161732, -86.779169)"
191,3AVCHUNN,3RD AVE N & CHURCH ST NB,0,1,12,NOLENSVILLE ROAD,-86.777576,36.164179,"(36.164179, -86.777576)"
3867,UNI3AWF,UNION ST & 3RD AVE N WB,0,1,12,NOLENSVILLE ROAD,-86.778849,36.165558,"(36.165558, -86.778849)"
2585,UNI4AWN,UNION ST & 4TH AVE N WB,0,1,12,NOLENSVILLE ROAD,-86.77982,36.165224,"(36.165224, -86.779820)"
3869,UNI5AWN,UNION ST & 5TH AVE N WB,0,1,12,NOLENSVILLE ROAD,-86.780997,36.164688,"(36.164688, -86.780997)"
2149,HEAD,HEAD MIDDLE SCHOOL,0,0,12,NOLENSVILLE ROAD,-86.804426,36.158034,"(36.158034, -86.804426)"
1966,UNI7AWN,UNION ST & 7TH AVE N WB,0,1,13,SYLVAN PARK,-86.783351,36.163587,"(36.163587, -86.783351)"
1967,UNIPOLWM,UNION ST & POLK AVE WB,0,1,13,SYLVAN PARK,-86.784488,36.163086,"(36.163086, -86.784488)"
659,CHU19AWN,CHURCH ST & 19TH AVE N WB,0,1,13,SYLVAN PARK,-86.79891,36.154472,"(36.154472, -86.798910)"
661,CHU20AWN,CHURCH ST & 20TH AVE N WB,0,1,13,SYLVAN PARK,-86.800747,36.153524,"(36.153524, -86.800747)"
2011,WESNATWN,WEST END AVE & NATCHEZ TR WB,0,1,13,SYLVAN PARK,-86.809573,36.146487,"(36.146487, -86.809573)"
2012,WES27AWN,WEST END AVE & 27TH AVE S WB,0,1,13,SYLVAN PARK,-86.811367,36.145603,"(36.145603, -86.811367)"
2014,WES29AWN,WEST END AVE & 29TH AVE S WB,0,1,13,SYLVAN PARK,-86.813083,36.144683,"(36.144683, -86.813083)"
2013,WES28AEM,WEST END AVE & 28TH AVE S EB,0,1,13,SYLVAN PARK,-86.81158,36.145389,"(36.145389, -86.811580)"
2041,WESNATEN,WEST END AVE & NATCHEZ TR EB,0,1,13,SYLVAN PARK,-86.809984,36.14607,"(36.146070, -86.809984)"
662,CHU20AEN,CHURCH ST & 20TH AVE N EB,1,1,13,SYLVAN PARK,-86.800917,36.153302,"(36.153302, -86.800917)"
660,CHU19AEN,CHURCH ST & 19TH AVE N EB,0,1,13,SYLVAN PARK,-86.799123,36.154177,"(36.154177, -86.799123)"
2648,UNI7AEN,UNION ST & 7TH AVE N EB,0,0,13,SYLVAN PARK,-86.783903,36.163277,"(36.163277, -86.783903)"
2649,6AVDEANN,6TH AVE N & DEADERICK ST NB,1,0,13,SYLVAN PARK,-86.782714,36.164724,"(36.164724, -86.782714)"
2650,6AVCHANN,6TH AVE N & CHARLOTTE AVE NB,0,1,13,SYLVAN PARK,-86.783095,36.165268,"(36.165268, -86.783095)"
1206,JAM2AEF,JAMES ROBERTSON PKWY & 2ND AVE N EB,0,1,14,WHITES CREEK,-86.778428,36.167617,"(36.167617, -86.778428)"
1201,JAM5SEN,JAMES ROBERTSON PKWY & 5TH ST EB,0,1,14,WHITES CREEK,-86.765655,36.172653,"(36.172653, -86.765655)"
1407,MAI5STWN,MAIN ST & 5TH ST WB,1,0,14,WHITES CREEK,-86.764954,36.173071,"(36.173071, -86.764954)"
1461,MERLISEN,MERIDIAN ST & LISCHEY PL EB,0,0,14,WHITES CREEK,-86.77052,36.178783,"(36.178783, -86.770520)"
1462,MERTRUNN,MERIDIAN ST & TRUETLAN ST NB,0,0,14,WHITES CREEK,-86.769035,36.179972,"(36.179972, -86.769035)"
1454,MERBERNN,MERIDIAN ST & BERRY ST NB,0,0,14,WHITES CREEK,-86.768835,36.181099,"(36.181099, -86.768835)"
1458,MERGRANN,MERIDIAN ST & GRACE ST NB,0,0,14,WHITES CREEK,-86.768677,36.182347,"(36.182347, -86.768677)"
1460,MERHANNN,MERIDIAN ST & HANCOCK ST NB,0,0,14,WHITES CREEK,-86.768456,36.183683,"(36.183683, -86.768456)"
1453,MERARRNN,MERIDIAN ST & ARRINGTON ST NB,0,0,14,WHITES CREEK,-86.768292,36.184783,"(36.184783, -86.768292)"
1455,MERCLENN,MERIDIAN ST & CLEVELAND ST NB,0,0,14,WHITES CREEK,-86.768026,36.186902,"(36.186902, -86.768026)"
1378,LISEVANN,LISCHEY AVE & EVANSTON AVE NB,0,0,14,WHITES CREEK,-86.763738,36.190616,"(36.190616, -86.763738)"
1374,LISRICNM,LISCHEY AVE & RICHARDSON AVE NB,0,0,14,WHITES CREEK,-86.763275,36.193233,"(36.193233, -86.763275)"
1375,LISDOUNF,LISCHEY AVE & DOUGLAS AVE NB,0,0,14,WHITES CREEK,-86.763076,36.194476,"(36.194476, -86.763076)"
1373,LISDOUNM,LISCHEY AVE & DOUGLAS AVE NB,0,0,14,WHITES CREEK,-86.762886,36.195506,"(36.195506, -86.762886)"
1382,LISMARNF,LISCHEY AVE & MARIE ST NB,0,0,14,WHITES CREEK,-86.762686,36.196629,"(36.196629, -86.762686)"
777,DICLUCSN,DICKERSON PIKE & LUCILE ST SB,0,0,14,WHITES CREEK,-86.771895,36.196528,"(36.196528, -86.771895)"
107,1SWOONM,S 1ST ST & WOODLAND ST NB,0,1,14,WHITES CREEK,-86.772415,36.169643,"(36.169643, -86.772415)"
104,1SJAMNM,N 1ST ST & JAMES ROBERTSON PKWY NB,0,0,14,WHITES CREEK,-86.773761,36.172643,"(36.172643, -86.773761)"
782,1SOLDNN,N 1ST ST & OLDHAM ST NB,0,0,14,WHITES CREEK,-86.773974,36.173965,"(36.173965, -86.773974)"
105,1SOLDNM,N 1ST ST & OLDHAM ST NB,0,0,14,WHITES CREEK,-86.774322,36.175608,"(36.175608, -86.774322)"
3173,SPR1SWN,SPRING ST & N 1ST ST WB,0,1,14,WHITES CREEK,-86.774366,36.17701,"(36.177010, -86.774366)"
770,DICHANNN,N DICKERSON PIKE & HANCOCK ST NB,0,0,14,WHITES CREEK,-86.773692,36.184233,"(36.184233, -86.773692)"
792,DICCLENN,N DICKERSON PIKE & CLEVELAND ST NB,0,1,14,WHITES CREEK,-86.773344,36.187073,"(36.187073, -86.773344)"
4086,DICWHISN,DICKERSON PK & WHITES CREEK PK SB,0,0,14,WHITES CREEK,-86.77349,36.189323,"(36.189323, -86.773490)"
3978,BRIFERSN,BRICK CHURCH PIKE & FERN AVE SB,0,0,14,WHITES CREEK,-86.776754,36.19585,"(36.195850, -86.776754)"
3980,BAPVASWN,BAPTIST WORLD CENTER DR & VASHTI ST WB,0,0,14,WHITES CREEK,-86.779706,36.194859,"(36.194859, -86.779706)"
347,BAPWEANN,BAPTIST WORLD CENTER DR & WEAKLEY AVE NB,0,0,14,WHITES CREEK,-86.782523,36.196511,"(36.196511, -86.782523)"
345,BAPLOCNM,BAPTIST WORLD CENTER DR & LOCK RD NB,0,0,14,WHITES CREEK,-86.78474,36.199178,"(36.199178, -86.784740)"
344,BAPSEMNN,BAPTIST WORLD CENTER DR & SEMINARY ST NB,0,0,14,WHITES CREEK,-86.786623,36.200568,"(36.200568, -86.786623)"
342,BAPMEANM,BAPTIST WORLD CENTER DR & MEADE AVE NB,0,0,14,WHITES CREEK,-86.789335,36.203677,"(36.203677, -86.789335)"
